-2	83	0	-2	83	34	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	87	72	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	34	1	13	10	1	13	11	1	14	11	1	15	10	-2	83	72	-2	83	0	-2	83	34	-1	0	0	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	7	4	1	6	4	1	7	4	-1	0	0
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	87	-56	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	50	-1	0	0	1	11	10	1	10	10	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	87	-56	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	50	-1	0	0	1	10	11	1	12	11	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	87	-56	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	0	-2	87	50	-1	0	0	1	11	12	1	12	12	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	87	-20	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	100	-2	87	118	-1	0	0	-1	0	0	1	5	10	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	10	7	4	8	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	4	9	7	1	7	10	-1	0	0	1	4	5	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	10	8	4	8	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	4	9	8	1	7	10	-1	0	0	-1	0	0	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	-1	0	0	-1	0	0	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	4	9	9	1	7	10	-1	0	0	-1	0	0	-1	0	0	-2	83	-56	-2	83	0	-2	83	50	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	83	36	-2	83	118	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	83	-20	-2	83	100	-2	83	118	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
-2	86	17	-2	86	-111	-2	86	-77	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	86	-39	-2	86	-111	-2	86	-111	-2	86	-77	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	86	0	-2	86	0	-2	86	50	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	86	-56	-2	86	0	-2	86	0	-2	86	50	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
-2	86	36	-2	86	100	-2	86	118	-2	83	-39	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-77	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	83	-39	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-111	-2	83	-77	-2	86	-20	-2	86	100	-2	86	100	-2	86	118	-1	0	0	-1	0	0	-1	0	0	1	6	4	1	6	6	1	7	6	1	6	6	1	7	6	1	7	4
-2	91	1	-2	91	1	-2	91	3	-2	83	-20	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	118	-1	0	0	-1	0	0	-1	0	0	-1	0	0	-2	83	-20	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	100	-2	83	118	-2	91	9	-2	91	1	-2	91	1	-2	91	3	-1	0	0	-1	0	0	-1	0	0	1	6	5	1	6	7	1	7	7	1	6	7	1	7	7	1	7	5
